2020/02/12 00:00:03.668 [I] [server.go:107]  Get conn remote addr = 127.0.0.1:40732
2020/02/12 12:04:17.672 [I] [enter.go:43]  ClientConnStop:127.0.0.1:50330
2020/02/12 12:04:17.673 [I] [connmanager.go:48]  connection Remove ConnID = 0, successfully: conn num = 0
2020/02/12 12:04:17.673 [I] [connection.go:154]  1服(demo) 127.0.0.1:50330 [conn Reader exit!]
2020/02/12 12:04:17.673 [I] [connection.go:87]  1服(demo) 127.0.0.1:50330 [conn Writer exit!]
2020/02/12 12:04:19.109 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/12 12:04:19.109 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581480232 0} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 1 0 1581480249 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 2 0 1581480233 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 1 0 1581480233 2}]
2020/02/12 12:04:19.109 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581480232 0} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 1 0 1581480249 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 2 0 1581480233 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 1 0 1581480233 2}]}
2020/02/12 12:04:24.078 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:04:29.461 [I] [server.go:107]  Get conn remote addr = 127.0.0.1:50391
2020/02/12 12:04:29.461 [I] [server.go:117]  Get conn cid 1
2020/02/12 12:04:29.461 [I] [connmanager.go:36]  connection add to ConnManager successfully: conn num = 1
2020/02/12 12:04:29.461 [I] [server.go:178]  ---> CallOnConnStart....
2020/02/12 12:04:29.461 [I] [enter.go:23]  ClientConnStart:127.0.0.1:50391
2020/02/12 12:04:29.461 [I] [connection.go:68]  1服(demo) [Writer Goroutine is running]
2020/02/12 12:04:29.461 [I] [connection.go:96]  1服(demo) [Reader Goroutine is running]
2020/02/12 12:04:38.097 [E] [connection.go:109]  1服(demo) read msg head error EOF
2020/02/12 12:04:38.098 [I] [connection.go:171]  1服(demo) Conn Stop()...ConnID = 1
2020/02/12 12:04:38.098 [I] [server.go:186]  ---> CallOnConnStop....
2020/02/12 12:04:38.098 [I] [enter.go:43]  ClientConnStop:127.0.0.1:50391
2020/02/12 12:04:38.099 [I] [connmanager.go:48]  connection Remove ConnID = 1, successfully: conn num = 0
2020/02/12 12:04:38.099 [I] [connection.go:87]  1服(demo) 127.0.0.1:50391 [conn Writer exit!]
2020/02/12 12:04:38.099 [I] [connection.go:154]  1服(demo) 127.0.0.1:50391 [conn Reader exit!]
2020/02/12 12:04:39.081 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:04:54.089 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:04:54.089 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/12 12:04:54.090 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581480292 0} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581480279 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581480293 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581480293 2}]
2020/02/12 12:04:54.090 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581480292 0} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581480279 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581480293 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581480293 2}]}
2020/02/12 12:05:09.082 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:05:24.061 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:05:29.081 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/12 12:05:29.082 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581480322 0} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581480309 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581480323 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581480323 2}]
2020/02/12 12:05:29.082 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581480322 0} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581480309 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581480323 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581480323 2}]}
2020/02/12 12:05:39.106 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:05:54.071 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:06:04.104 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/12 12:06:04.104 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581480352 0} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581480339 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581480353 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581480353 2}]
2020/02/12 12:06:04.104 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581480352 0} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581480339 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581480353 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581480353 2}]}
2020/02/12 12:06:09.071 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:06:24.103 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:06:39.084 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/12 12:06:39.085 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581480382 0} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581480369 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581480383 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581480383 2}]
2020/02/12 12:06:39.085 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581480382 0} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581480369 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581480383 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581480383 2}]}
2020/02/12 12:06:39.092 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:06:54.073 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:07:09.101 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:07:14.070 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/12 12:07:14.070 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581480412 0} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581480429 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581480413 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581480413 2}]
2020/02/12 12:07:14.070 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581480412 0} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581480429 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581480413 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581480413 2}]}
2020/02/12 12:07:24.095 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:07:39.076 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:07:49.105 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/12 12:07:49.106 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581480442 0} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581480459 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581480443 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581480443 2}]
2020/02/12 12:07:49.106 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581480442 0} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581480459 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581480443 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581480443 2}]}
2020/02/12 12:07:54.066 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:08:09.105 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:08:24.101 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/12 12:08:24.101 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581480502 0} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581480489 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581480503 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581480503 2}]
2020/02/12 12:08:24.101 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581480502 0} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581480489 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581480503 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581480503 2}]}
2020/02/12 12:08:24.104 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:08:39.075 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:08:54.108 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:08:59.078 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/12 12:08:59.078 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581480532 0} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581480519 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581480533 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581480533 2}]
2020/02/12 12:08:59.078 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581480532 0} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581480519 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581480533 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581480533 2}]}
2020/02/12 12:09:09.092 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:09:24.089 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:09:34.106 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/12 12:09:34.107 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581480562 0} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581480549 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581480563 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581480563 2}]
2020/02/12 12:09:34.110 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581480562 0} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581480549 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581480563 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581480563 2}]}
2020/02/12 12:09:39.110 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:09:54.081 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:10:09.112 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:10:09.113 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/12 12:10:09.113 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581480592 0} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581480579 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581480593 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581480593 2}]
2020/02/12 12:10:09.113 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581480592 0} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581480579 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581480593 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581480593 2}]}
2020/02/12 12:10:24.078 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:10:39.068 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:10:44.088 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/12 12:10:44.089 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581480622 0} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581480639 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581480623 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581480623 2}]
2020/02/12 12:10:44.089 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581480622 0} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581480639 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581480623 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581480623 2}]}
2020/02/12 12:10:54.108 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:11:09.076 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:11:19.089 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/12 12:11:19.089 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581480652 0} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581480669 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581480653 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581480653 2}]
2020/02/12 12:11:19.089 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581480652 0} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581480669 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581480653 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581480653 2}]}
2020/02/12 12:11:24.095 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:11:39.070 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:11:54.094 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:11:54.094 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/12 12:11:54.095 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581480712 0} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581480699 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581480713 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581480713 2}]
2020/02/12 12:11:54.095 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581480712 0} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581480699 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581480713 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581480713 2}]}
2020/02/12 12:12:09.061 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:12:24.094 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:12:29.097 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/12 12:12:29.098 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581480742 0} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581480729 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581480743 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581480743 2}]
2020/02/12 12:12:29.098 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581480742 0} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581480729 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581480743 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581480743 2}]}
2020/02/12 12:12:39.068 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:12:54.097 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:13:04.109 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/12 12:13:04.109 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581480772 0} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581480759 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581480773 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581480773 2}]
2020/02/12 12:13:04.109 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581480772 0} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581480759 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581480773 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581480773 2}]}
2020/02/12 12:13:09.067 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:13:24.092 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:13:39.111 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/12 12:13:39.111 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581480802 0} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581480789 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581480803 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581480803 2}]
2020/02/12 12:13:39.112 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581480802 0} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581480789 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581480803 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581480803 2}]}
2020/02/12 12:13:39.117 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:13:54.096 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:14:09.069 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:14:14.072 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/12 12:14:14.073 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581480832 0} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581480849 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581480833 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581480833 2}]
2020/02/12 12:14:14.073 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581480832 0} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581480849 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581480833 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581480833 2}]}
2020/02/12 12:14:24.089 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:14:39.094 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:14:49.078 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/12 12:14:49.078 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581480862 0} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581480879 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581480863 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581480863 2}]
2020/02/12 12:14:49.078 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581480862 0} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581480879 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581480863 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581480863 2}]}
2020/02/12 12:14:54.092 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:15:09.109 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:15:24.074 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/12 12:15:24.074 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581480922 0} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581480909 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581480923 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581480923 2}]
2020/02/12 12:15:24.074 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581480922 0} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581480909 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581480923 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581480923 2}]}
2020/02/12 12:15:24.075 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:15:39.091 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:15:54.082 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:15:59.098 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/12 12:15:59.098 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581480952 0} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581480939 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581480953 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581480953 2}]
2020/02/12 12:15:59.098 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581480952 0} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581480939 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581480953 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581480953 2}]}
2020/02/12 12:16:09.071 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:16:24.090 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:16:34.062 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/12 12:16:34.063 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581480982 0} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581480969 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581480983 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581480983 2}]
2020/02/12 12:16:34.063 [I] [masterclientrouter.go:40]  ServerListAck end: {{0} map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581480982 0} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581480969 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581480983 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581480983 2}]}
2020/02/12 12:16:39.067 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:16:54.098 [I] [masterclientrouter.go:26]  Pong:MasterClient.Pong
2020/02/12 12:17:09.075 [I] [masterclientrouter.go:30]  ServerListAck begin: MasterClient.ServerListAck
2020/02/12 12:17:09.075 [I] [servermgr.go:25]  Update map: map[GateServer01:{GateServer GateServer01 127.0.0.1 8000 3 1 0 1581481012 0} gameServer01:{1服(demo) gameServer01 127.0.0.1 8004 4 0 0 1581480999 3} loginServer01:{loginServer loginServer01 127.0.0.1 8005 1 1 0 1581481013 1} worldServer01:{worldServer worldServer01 127.0.0.1 8003 2 0 0 1581481013 2}]
